target,alpha,beta
0,0.944351,0.0
0,1.182432,0.0
0,1.597262,0.0
0,4.258555,0.0
1,0.0,2.8
0,0.233723,0.0
0,3.021583,0.0
0,1.462396,0.0
1,0.0,0.26962
1,0.685854,1.543172
0,1.208154,0.0
0,2.987805,0.0
1,1.225383,2.14442
0,1.076923,0.0
1,0.364109,1.274382
0,1.986486,0.0
0,2.26087,0.0
1,0.0,1.967213
1,0.0,2.113821
0,2.147651,0.0
1,0.095248,0.696044
1,0.0,1.875
1,0.0,2.809365
1,0.0,2.228464
0,1.808036,0.0
1,0.03109,0.373085
1,0.0,0.804928
0,5.341365,0.093708
0,1.779661,0.0
0,4.40678,0.0
1,0.085854,1.373671
0,0.277365,0.0
1,0.29661,2.076271
1,0.310078,0.620155
0,1.041322,0.0
0,0.489666,0.0
0,4.054514,0.0
1,0.0,0.243372
0,5.240642,0.0
0,0.380005,0.0
0,2.191781,0.0
1,0.0,2.270884
0,2.419006,0.0
1,0.0,2.372881
1,0.0,4.560261
1,0.0,0.663507
1,0.0,7.293318
1,0.0,4.419192
0,2.749591,0.0
0,4.0,0.0
1,0.0,7.924528
0,4.989405,0.0
1,0.046465,5.994026
0,0.562572,0.0
1,0.0,3.361169
0,1.311134,0.0
0,1.491803,0.0
1,0.888798,0.755
0,3.055028,0.0
1,0.0,3.691684
0,0.521415,0.0
0,3.49718,0.0
1,0.0,0.3082
1,1.605505,1.605505
1,0.0,2.921013
0,6.942149,0.0
1,0.0,0.822148
0,7.428571,0.0
1,0.0,0.731707
1,0.0,1.723666
1,0.0,1.944444
1,0.0,2.153846
1,0.0,2.065834
1,0.441362,3.619168
0,4.810127,0.0
1,0.0,6.891192
0,2.34258,0.0
0,2.695689,0.0
0,3.665835,0.0
1,0.0,2.092676
0,1.333333,0.033333
0,1.410902,0.0
1,0.041494,3.40249
0,1.834471,0.008532
1,0.0,1.029412
1,0.525657,3.329161
1,0.412979,2.477876
0,2.970822,0.0
0,0.955166,0.170565
0,2.51497,0.0
1,0.0,1.858407
1,0.357143,0.857143
1,0.0,0.298826
1,0.0,1.736973
1,0.0,0.70915
1,0.0,0.21875
1,0.0,3.481865
1,0.0,3.684211
0,2.86201,0.0
0,4.371475,0.028203
0,1.993237,0.0
1,0.0,4.301676
0,0.708333,0.0
1,0.0,3.62963
0,0.396428,0.0
1,0.0,1.697656
1,0.0,0.227427
1,0.0,2.10932
1,0.0,2.52
0,1.218991,0.0
0,1.738467,0.0
1,0.0,3.575639
0,1.218716,0.457018
0,0.754837,0.0
1,0.0,0.390516
1,0.0,7.894737
0,2.583196,0.0
0,3.091295,0.0
1,0.0,0.41543
0,0.254978,0.0
1,0.0,2.522523
1,0.302559,0.290456
0,2.698795,0.0
0,3.775538,0.152547
0,0.371599,0.0
0,1.271764,0.0
0,1.470472,0.027745
0,1.133603,0.0
0,1.834061,0.0
1,0.0,8.93617
1,0.0,7.557355
0,5.16129,0.0
1,0.0,20.697674
0,3.936731,0.0
1,0.0,3.086172
0,3.471074,0.0
0,0.883838,0.0
0,3.660131,0.0
1,0.0,3.72093
1,0.0,0.505415
0,0.821415,0.0
1,0.166166,1.672733
0,1.265407,0.0
1,0.0,9.605839
1,0.0,2.643068
1,0.0,0.304293
0,6.069364,0.0
0,0.863132,1.035758
0,1.29174,0.0
1,0.0,2.309645
0,1.190689,0.0
1,0.0,2.446237
0,0.387812,0.0
1,0.0,4.989201
1,0.0,10.3003
0,0.966469,0.0
1,0.0,11.023622
1,0.0,2.042649
1,0.0,3.279483
1,0.13245,1.059603
0,3.626943,0.0
0,2.596291,0.0
1,0.049663,2.433487
0,1.071218,0.0
0,1.240506,0.0
1,0.0,1.409396
0,2.390608,0.0
0,1.724485,0.0
1,0.0,4.843493
1,0.0,4.378698
0,1.1974,0.0
1,0.515395,1.03079
1,0.155772,1.05146
0,1.128695,0.0
0,2.603089,0.0
1,0.0,10.346908
0,1.560117,0.0
1,0.0,1.320755
0,0.759388,0.0
0,0.679612,0.0
0,1.921859,0.0
0,2.528517,0.0
0,3.760684,0.0
0,2.416824,0.0
1,0.0,0.291667
0,8.651685,0.0
1,0.0,3.800905
1,0.0,0.763289
0,0.523364,0.0
0,1.304348,0.0
1,0.0,3.990499
0,1.201988,0.0
0,1.878646,0.0
0,1.883681,0.0
0,1.705226,0.004634
1,0.0,2.474227
0,1.585099,0.0
0,1.757649,0.039059
0,0.391791,0.0
0,3.054545,0.0
1,0.025702,6.579769
0,1.779661,0.0
0,0.943945,0.0
0,1.34357,0.0
0,2.04978,0.0
0,0.478614,0.0
0,2.779783,0.0
0,1.723077,0.0
0,1.26727,0.0
0,0.534244,0.0
0,0.342446,0.0
0,4.031584,0.0
1,0.0,2.384428
1,0.067372,3.705486
1,0.0,2.243167
0,0.572597,0.0
1,0.09203,1.932621
0,2.700965,0.450161
1,0.0,10.144928
0,4.242424,0.0
0,2.56,0.0
0,1.570266,0.0
1,0.0,5.141243
1,0.030389,0.303885
0,0.64098,0.0
1,0.0,1.935484
0,3.37931,0.0
1,0.0,1.132075
0,0.442638,0.0
0,3.727599,0.0
1,0.127273,1.4
1,0.0,0.249221
1,0.0,3.721519
1,0.0,2.00318
1,0.0,0.255436
0,1.175431,0.0
0,5.017921,0.0
0,1.257015,0.0
0,1.401557,0.0
0,2.470588,0.0
0,0.525751,0.0
0,2.019978,0.0
0,0.825553,0.0
1,0.0,0.254661
0,1.661721,0.0
1,0.0,2.788845
0,2.541054,0.0
0,0.964686,0.0
1,0.0,5.297297
1,0.0,4.107579
1,0.0,2.089552
1,0.0,2.421913
1,0.0,0.334471
1,0.0,0.54211
1,0.0,13.517241
0,1.434059,0.0
1,0.0,6.666667
1,0.0,1.088083
1,0.066288,1.524621
1,0.0,1.669829
1,0.208086,1.664685
0,1.005266,0.022339
1,0.128676,1.158088
0,2.534125,0.041543
1,0.011079,1.71718
1,0.617978,1.067416
0,2.40404,0.0
1,0.0,3.997669
1,0.0,0.934771
1,0.0,1.236203
0,3.097345,0.0
1,0.0,3.266667
0,0.860404,0.0
0,0.158335,0.063334
0,0.728408,0.109261
0,1.47955,0.0
0,2.574713,0.0
1,0.0,3.376206
0,0.714104,0.017853
0,0.4,0.0
1,0.0,5.361702
0,6.31829,0.0
1,0.0,5.711695
0,0.963027,0.0
1,0.0,3.08
0,6.867925,0.0
1,0.0,1.665142
0,0.702341,0.033445
1,0.0,2.507463
0,3.481481,0.0
0,1.304854,0.0
0,0.945946,0.0
1,0.0,0.279534
1,0.070734,0.671972
0,1.346154,0.0
0,1.733333,0.0
1,0.391061,4.301676
0,3.277592,0.0
0,1.169666,0.0
0,1.129383,0.0
0,2.506887,0.0
1,0.0,3.760492
1,0.0,2.190352
0,2.054795,0.0
0,1.300813,0.0
0,4.194447,0.0
1,0.0,3.010753
1,0.0,1.493084
1,0.0,2.761021
1,0.0,2.81054
0,2.752809,0.0
1,0.0,2.552083
0,2.657177,0.0
0,1.09589,0.0
0,2.543253,0.0
0,1.169374,0.0
1,0.0,0.268285
1,0.0,1.185668
1,0.122058,0.366173
1,0.0,1.926606
0,3.695015,0.0
1,0.0,5.299685
1,0.0,0.627931
1,0.0,3.660131
0,0.769986,0.0
1,0.0,5.804312
0,5.0,0.0
0,1.439394,0.0
1,0.0,1.774648
1,0.0,10.07286
1,0.0,2.479031
0,3.63259,0.0
0,0.168168,0.0
1,0.0,2.424242
1,0.0,2.777778
0,2.161671,0.0
1,0.0,12.57485
1,0.0,7.710145
1,0.0,2.096354
0,2.327791,0.0
1,0.0,0.796209
1,0.0,0.249147
1,0.0,0.263653
0,3.598131,0.0
0,1.54264,0.0
0,1.713287,0.0
1,0.0,3.174401
0,1.926425,0.0
0,2.868852,0.0
0,2.971698,0.0
0,1.340996,0.0
0,2.036011,0.0
0,1.643478,0.0
0,3.026647,0.070387
0,4.025559,0.0
1,0.0,1.412358
0,1.895551,0.0
0,1.517341,1.517341
0,0.302289,0.0
1,1.126554,1.228969
0,3.163842,0.0
0,8.8,0.0
0,3.451464,0.0
0,3.895871,0.0
0,2.496815,0.0
1,0.0,2.688331
1,0.0,0.929204
0,1.99628,0.017359
1,0.0,5.89244
1,0.0,2.741935
1,0.0,2.434783
1,0.0,7.393258
0,2.295082,0.0
1,0.0,4.637956
1,1.283422,2.192513
1,0.0,0.180879
1,0.0,6.151515
1,0.0,0.273616
0,1.939058,0.0
1,0.0,2.198953
1,0.0,4.041995
0,1.498054,0.0
0,1.147541,0.0
0,2.989786,0.0
0,0.523147,0.348765
1,0.0,7.148936
0,0.688274,0.0
0,1.538462,0.0
0,0.789796,0.0
0,3.875433,0.0
0,1.639796,0.0
0,2.691207,0.05726
0,1.141035,0.0
0,0.961832,0.071247
1,0.0,3.663551
0,1.570756,0.0
1,0.084337,3.542169
0,0.604049,0.0
1,0.0,5.541667
1,0.0,5.384615
0,4.557292,0.0
0,0.701503,0.0
0,3.705882,0.0
0,3.826879,0.0
0,3.289817,0.0
1,0.0,2.174556
0,1.279652,0.0
0,6.086957,0.0
1,0.0,0.243267
0,2.741259,0.0
1,0.140421,1.685055
1,0.0,2.019231
1,0.0,2.604651
0,4.277778,0.0
0,1.547816,0.0
0,0.999108,0.0
0,2.512821,0.0
1,0.616493,1.120897
0,1.467066,0.0
1,0.0,10.029851
0,1.424695,0.0
0,0.745672,0.0
0,2.804006,0.0
1,0.0,2.292576
1,0.0,2.920245
1,0.0,4.635762
0,2.016367,0.0
1,0.0,0.249147
1,0.0,2.68886
0,1.631702,0.0
0,0.749077,0.0
0,2.565445,0.0
1,0.0,1.950464
0,6.187291,0.0
0,2.52,0.0
0,0.924431,0.0
0,2.621046,0.0
1,0.635641,0.874007
0,0.840841,0.0
0,0.569781,0.047482
1,0.0,5.88785
0,1.06552,0.0
1,0.0,3.729508
0,7.738693,0.0
1,0.528302,2.74717
0,1.417998,0.0
1,0.0,0.246841
0,1.860465,0.0
0,0.501585,0.0
0,3.816605,0.0
0,2.647754,0.0
0,3.287671,0.0
0,1.434846,0.0
0,1.159154,0.042932
0,3.555556,0.0
0,0.365535,0.091384
0,0.685528,0.0
1,0.0,2.576687
0,3.463918,0.0
1,0.0,2.647059
0,0.680989,0.0
0,1.655666,0.038504
0,1.982897,0.0
0,0.371159,0.0
0,1.420157,0.0
1,0.0,4.171322
1,0.010899,1.634877
0,0.815789,0.026316
1,0.0,2.663496
0,1.984536,0.0
1,0.0,2.371968
0,0.911583,0.0
1,0.0,2.597403
1,0.0,0.180645
1,0.0,17.437722
1,0.0,0.258382
0,3.377193,0.0
0,2.72,0.0
1,0.328382,0.437842
1,0.0,4.173442
1,0.181759,0.363518
1,0.0,2.585411
1,0.0,2.870929
1,0.0,0.301508
0,2.570952,0.0
0,0.39875,0.025726
0,5.384615,0.0
1,0.0,2.68018
0,3.630319,0.0
0,4.469783,0.0
1,0.029319,0.557068
0,1.370629,0.0
1,0.0,5.950783
1,0.174782,0.436954
1,0.0,0.278284
1,0.0,2.594881
1,0.0,2.418426
0,1.12101,0.0
0,0.947948,0.0
0,3.591229,0.0
0,3.92,0.0
1,0.0,3.010753
0,1.944444,0.0
1,0.0,3.741007
1,0.0,0.424671
0,0.736196,0.0
0,4.046243,0.0
0,4.382208,0.0
1,0.0,0.276817
0,1.509434,0.0
1,0.0,3.181818
0,0.804242,0.0
1,0.532826,1.731684
1,0.188764,0.94382
1,0.273224,2.695811
0,2.772277,0.0
0,4.315068,0.0
1,0.0,4.861111
1,0.0,4.122997
0,2.508961,0.0
1,0.0,2.125
1,0.0,5.139043
0,2.723254,0.0
1,0.0,5.052817
0,5.296053,0.0
1,0.196353,1.439925
1,0.144928,0.57971
1,0.030508,1.098278
0,1.223615,0.0
1,0.0,3.964602
1,0.0,3.509749
1,0.0,0.221053
0,1.290984,0.0
0,2.53012,0.0
1,0.112812,1.692184
0,1.754386,0.175439
1,0.0,0.888889
1,0.145682,6.701353
1,0.0,7.768187
0,1.170324,0.0
1,0.0,1.79241
1,0.0,5.158831
0,2.885572,0.0
1,0.0,0.255319
0,3.572568,0.0
1,0.0,4.106145
1,0.0,0.524083
0,2.367865,0.0
1,0.0,12.5
1,0.0,2.152104
1,0.0,1.717089
0,1.428571,0.0
0,4.242424,0.0
1,0.113452,3.970827
1,0.0,4.131944
1,0.0,7.191781
0,2.27027,0.0
0,3.015385,0.0
1,0.0,2.614601
0,3.111111,0.0
0,1.152263,0.0
0,1.478705,0.0
1,0.22932,0.22932
0,0.671785,0.0
0,4.686192,0.0
1,0.672718,0.373732
1,0.0,2.87257
1,0.057792,1.618163
0,1.518072,0.0
0,1.118012,0.041408
0,5.185185,0.0
1,0.0,0.282305
0,4.277778,0.0
1,0.0,0.719949
1,0.057688,0.519195
0,0.638177,0.0
1,0.0,1.806452
0,2.2307,0.0
0,1.262399,0.0
0,3.78866,0.0
0,4.782609,0.0
1,0.0,10.208333
1,0.0,9.695291
1,0.060406,0.644326
1,0.0,0.250112
0,0.626653,0.028484
1,0.0,1.109643
0,1.15566,0.0
0,1.458333,0.0
1,0.0,2.650888
1,0.0,0.852725
1,0.0,5.157895
1,0.0,0.744376
0,2.98826,0.0
1,0.0,0.621118
0,1.264516,0.135484
0,1.506773,0.376693
0,4.633902,0.070211
0,1.370513,0.0
1,0.469405,2.464376
0,1.101802,0.0
0,1.862528,0.038803
1,1.30031,0.433437
0,2.751843,0.0
1,0.0,0.25962
0,0.477461,0.0
1,0.0,2.517986
0,3.366606,0.0
1,0.0,1.875
1,0.0,3.222506
1,0.0,10.269461
1,0.030648,1.103327
1,0.0,1.29405
0,2.258065,0.0
1,0.0,3.604336
1,0.0,3.471074
0,0.22692,0.0
0,2.021661,0.252708
1,0.114286,1.142857
0,1.251596,0.0
1,0.0,2.754491
0,1.275626,0.106302
1,0.0,2.828283
0,0.463931,0.007137
0,0.919842,0.0
0,3.118812,0.0
1,0.0,0.330124
0,2.638077,0.0
0,0.900643,0.0
1,0.256881,2.055046
1,0.0,0.310323
1,0.0,0.235591
0,1.043203,0.0
0,4.473684,0.0
0,2.130829,0.0
1,0.0,10.029851
1,0.0,2.554301
1,0.0,6.395939
0,2.0,0.0
1,0.0,2.403433
0,1.586797,0.083516
0,7.79703,0.0
1,0.0,3.0837
1,0.0,2.873134
1,1.301115,2.081784
0,3.103448,0.0
1,0.0,2.753404
0,0.134634,0.038467
1,0.0,10.290135
0,2.225434,0.0
1,0.0,4.242424
0,0.242182,0.0
0,0.697261,0.0
0,0.535285,0.0
0,0.388371,0.0
1,0.0,3.40081
1,0.0,9.627507
0,1.625544,0.0
1,0.0,1.847507
0,1.270588,0.0
0,0.960751,0.0
0,3.333333,0.0
1,0.0,18.621795
0,0.998981,0.0
0,1.203125,0.0
1,0.0,7.342657
0,0.541671,0.0
0,3.631124,0.0
1,0.128943,0.338476
1,0.0,0.192308
0,1.82262,0.0
0,2.574431,0.0
0,0.631057,0.0
0,3.571429,0.0
0,1.456,0.0
0,1.056297,0.0
0,0.15131,0.0
1,0.0,2.562929
0,1.694169,0.0
1,0.053784,2.796773
1,0.0,3.244207
0,0.943627,0.0
1,0.0,2.60372
0,3.307087,0.0
0,2.880658,0.0
1,0.338164,1.285024
1,0.071575,3.364008
0,2.268737,0.0
0,1.891892,0.0
1,0.143737,2.01232
0,0.667196,0.0
1,0.0,0.292683
1,0.0,0.554455
1,0.0,4.509202
0,2.429501,0.0
0,2.153846,0.0
1,0.0,7.567568
1,0.0,6.5762
1,0.0,1.740331
1,0.0,4.442308
0,1.651917,0.0
1,0.0,3.25852
0,2.168956,0.0
1,0.0,1.879195
1,0.0,4.516129
1,0.0,2.650888
0,0.522908,0.0
0,1.45781,0.0
0,0.789083,0.0
0,4.875622,0.0
0,0.881295,0.0
1,0.435967,0.490463
0,0.327485,0.0
1,0.058725,2.290268
1,0.0,4.107143
1,0.119048,2.142857
1,0.0,0.281926
0,6.706587,0.0
1,0.0,0.709459
1,0.0,6.492271
0,1.184433,0.0
1,0.229885,3.908046
0,2.115556,0.0
0,1.896414,0.0
1,0.0,0.243902
0,1.655298,0.0
1,0.0,18.617021
0,0.493537,0.0
1,0.0,0.249443
1,0.0,0.834327
0,2.018241,0.0
1,0.019912,1.632769
1,0.0,3.088235
0,0.885057,0.0
1,0.429448,2.576687
1,0.259901,1.905941
1,0.0,2.811245
0,3.48659,0.0
0,1.318977,0.0
1,0.126743,1.064639
0,1.023766,0.0
0,0.892857,0.0
0,0.736842,0.0
0,1.333333,0.0
0,3.792325,0.0
0,2.679426,0.0
1,0.0,0.221373
0,1.200429,0.0
0,2.295082,0.0
0,8.125,0.0
0,1.173594,0.0978
1,0.349127,8.204489
1,0.0,1.213048
1,0.0,2.628285
0,3.349282,0.0
0,3.012843,0.0
0,4.235091,0.0
1,0.0,2.122848
0,5.244957,0.0
0,1.25,0.0
1,0.0,1.089965
0,1.623377,0.0
0,3.33527,0.0
0,0.306945,0.008296
1,0.05456,0.600156
0,0.836834,0.0
0,0.398293,0.0
0,4.072279,0.0
1,0.0,7.647856
1,0.0,7.213115
1,0.048044,0.408373
0,4.516129,0.0
1,0.0,0.732473
1,0.0,2.535211
1,0.0,0.730153
0,0.764368,0.0
1,0.0,0.299092
0,4.005795,0.0
1,0.0,4.753662
0,0.703164,0.0
0,3.743972,0.0
0,7.179487,0.0
1,0.0,5.88
0,2.861832,0.0
0,0.583333,0.0
0,3.223684,0.0
0,0.753251,0.0
0,1.766889,0.0
0,2.867232,0.0
1,0.0,0.915033
1,0.0,2.204724
0,2.372881,0.0
0,0.371564,0.02654
0,3.490305,0.0
0,3.914306,0.0
0,1.434846,0.0
0,1.830065,0.0
1,0.0,5.714286
1,0.0,1.196117
1,0.0,0.265991
1,0.087582,1.094776
1,0.0,1.532847
1,0.0,0.961832
1,0.0,2.966102
0,1.781338,0.0
1,0.0,1.830986
0,1.106719,0.0
0,2.929746,0.0
1,0.0,0.247204
1,0.0,4.487179
1,0.155729,3.114572
0,0.588785,0.0
0,0.929478,0.0
1,0.0,0.299199
0,0.992366,0.0
0,4.966741,0.0
1,0.0,1.348098
0,0.407654,0.0
1,0.0,2.093719
1,0.0,3.977273
1,0.0,3.468545
0,4.615385,0.0
1,0.0,1.306192
0,3.28125,0.0
0,0.801488,0.0
1,0.0,0.269706
1,0.0,2.079208
0,0.495356,0.06192
1,0.0,7.83715
1,0.0,4.074074
1,0.0,5.276382
0,0.720588,0.0
1,0.0,2.953586
0,2.397476,0.0
0,1.408966,0.0
1,0.0,0.278838
0,2.668161,0.0
1,0.0,2.839314
0,8.608414,0.0
1,0.0,2.361446
1,0.0,2.025723
1,0.0,0.295151
1,0.0,0.374665
0,4.622642,0.0
0,1.922197,0.0
1,0.085837,1.630901
1,0.166865,2.169249
1,0.120413,2.127294
0,0.769445,0.097398
1,0.169492,7.966102
0,0.60701,0.994821
1,0.0,0.294633
1,0.0,2.568807
1,0.050161,1.103547
1,0.0,1.763905
1,0.024109,2.169795
0,0.848485,0.0
0,1.238025,0.0
1,0.0,2.160494
1,0.0,3.168317
1,0.0,0.194175
0,2.049125,0.0
1,0.0,3.193916
1,0.0,0.554675
1,0.0,0.261886
1,0.0,8.776715
1,0.0,1.369751
1,0.486111,0.972222
1,0.14293,0.976689
0,0.752082,0.075208
1,0.09009,2.612613
1,0.438322,3.769568
1,0.0,4.761905
0,4.495413,0.0
0,1.107449,0.0
1,0.0,3.888889
1,0.0,8.461538
0,5.109489,0.0
0,2.475442,0.0
1,0.0,2.327791
0,0.511156,0.0
1,0.0,1.352657
1,0.0,0.302267
0,1.818182,0.0
1,0.0,2.73913
1,0.0,6.473988
1,0.0,6.034483
0,0.900322,0.0
1,0.0,3.151125
0,0.596591,0.0
0,3.611533,0.0
0,2.343988,0.0
1,0.0,2.228117
0,1.868446,0.13346
0,2.419753,0.0
0,2.198754,0.0
0,4.010417,0.0
1,0.0,2.697769
0,5.166052,0.0
0,0.839309,0.0
0,2.18417,0.0
1,0.0,3.053961
0,0.474219,0.0
1,0.593939,0.933333
0,0.602871,0.033493
0,0.291262,0.0
0,0.99326,0.0
1,0.0,0.27532
0,2.952548,0.0
0,0.276134,0.0
1,0.0,1.621053
1,0.0,3.255814
0,1.847222,0.0
1,0.0,2.821497
1,0.0,0.290406
0,1.431005,0.0
0,6.843177,0.0
0,8.013468,0.0
0,4.646465,0.0
0,1.203671,0.016266
1,0.0,1.442555
1,0.0,4.716692
0,1.491265,0.0
0,0.477273,0.0
1,0.0,2.46122
1,0.0,0.24197
0,1.606557,0.0
1,0.0,4.0
1,0.0,5.436893
0,6.135458,0.0
1,0.0,8.057554
1,0.0,2.465753
1,0.164512,2.303173
0,2.837838,0.0
1,0.0,8.641975
0,2.376543,0.432099
0,0.195453,0.0
1,0.0,0.257985
0,0.667727,0.0
0,2.698795,0.0
1,0.0,2.644135
1,0.0,9.360173
1,0.0,0.932091
1,0.0,4.197731
0,3.085399,0.0
0,3.320783,0.0
1,0.0,3.870968
1,0.0,0.907912
1,0.0,0.540541
0,1.693189,0.0
0,1.514423,0.0
1,0.24637,0.677519
0,0.47208,0.113299
1,0.0,1.224044
0,2.434783,0.0
0,3.020305,0.0
1,0.0,1.70977
0,0.483871,0.0
0,1.277705,0.0
0,2.303969,0.0
1,0.0,2.311321
0,0.345395,0.0
0,3.274854,0.0
0,5.263158,0.0
1,0.070246,3.582539
0,2.554745,0.0
1,0.045477,1.432516
1,0.0,4.132841
0,3.018389,0.0
0,0.978144,0.050161
0,5.343511,0.0
1,0.423985,1.611145
0,3.212796,0.0
1,0.0,0.254391
0,1.0279,0.0
0,0.577915,0.0
1,0.0,4.285714
0,1.883657,0.0
1,0.065253,1.272431
0,1.86929,0.0
1,0.0,3.335319
0,1.423126,0.0
1,0.0,3.079526
0,3.365385,0.0
1,0.37037,2.283951
0,1.074169,0.0
0,2.634055,0.0
1,0.0,0.475267
1,0.0,0.28412
1,0.0,4.084125
0,0.851064,0.212766
1,0.0,3.141655
0,0.521739,0.024845
1,0.0,8.654545
0,1.574719,0.0
0,2.530813,0.0
1,0.0,3.84778
0,1.621622,0.0
0,1.196581,0.0
0,2.810219,0.255474
1,0.128558,2.956841
1,0.0,3.124464
0,2.413793,0.0
0,0.996987,0.0
0,1.412358,0.0
0,3.912957,0.0
1,0.0,2.770449
1,0.0,6.631579
0,3.644252,0.0
0,1.540881,0.0
0,0.392388,0.0
1,0.0,2.22664
1,0.0,5.185185
1,0.0,4.117647
0,0.813447,0.0
0,1.211321,0.0
1,0.0,9.70297
1,0.076796,0.998354
1,0.0,17.469671
0,0.771586,0.0
0,0.55336,0.0
0,0.796748,0.0
1,0.803631,1.364304
0,0.777778,0.0
0,4.64455,0.0
0,4.42735,0.0
0,7.167235,0.0
1,0.0,8.989071
0,1.090164,0.0
1,0.0,0.294375
1,0.0,2.65625
1,1.383855,1.499176
0,0.488656,0.0
1,0.0,3.774221
1,0.0,2.196078
1,0.0,2.028986
0,3.196347,0.0
0,1.183575,0.0
0,2.754919,0.0
0,0.507122,0.082236
0,0.727273,0.0
0,1.022431,0.0
1,0.150943,5.056604
1,0.0,0.183246
1,0.0,1.937716
1,0.082791,0.496747
1,0.0,0.291414
1,0.0,3.660131
0,1.264481,0.0
0,2.425743,0.0
0,2.834507,0.0
1,0.0,2.983257
0,2.061758,0.0
1,0.024096,2.192771
0,6.02649,0.0
0,0.697194,0.0
1,0.0,3.610315
1,0.0,1.761006
1,0.113783,1.592956
0,0.548712,0.078387
1,0.061593,1.355037
1,0.0,2.655827
0,0.798859,0.0
0,8.224341,0.0
0,0.682535,0.0
1,0.050324,5.585909
0,5.443383,0.0
1,0.0,5.352941
0,1.058315,0.0
0,0.313316,0.0
1,0.0,0.641613
1,0.0,4.568138
0,1.319865,0.094276
0,2.666667,0.0
0,2.760563,0.197183
0,1.096197,0.0
0,6.425781,0.0
1,0.0,4.322621
0,0.817869,0.04811
0,2.545455,0.0
1,0.0,0.218069
1,0.0,3.230769
0,0.912795,0.0
0,0.985482,0.0
1,0.0,1.916168
1,0.365535,1.096606
1,0.0,0.289256
1,0.0,1.22807
1,0.0,0.295619
0,3.636364,0.0
0,0.823239,0.0
0,2.066703,0.0
0,1.280258,0.0
0,3.014354,0.0
0,0.538244,0.0
0,2.544643,0.0
1,0.053805,5.219062
1,0.727273,4.363636
1,0.0,3.69637
0,2.787611,0.0
1,0.0,2.678261
0,0.902479,0.0
1,0.0,2.888583
0,1.063628,0.0
1,0.0,1.03441
0,2.666667,0.0
1,0.0,10.685358
0,1.385369,0.025895
1,0.0,7.286822
1,0.0,0.825472
1,0.0,3.882149
0,1.623188,0.0
0,0.784,0.056
1,0.0,3.776824
0,0.617723,0.068636
0,2.745098,0.0
0,1.360372,0.0
1,0.0,10.685358
0,1.981319,0.0
0,7.446809,0.0
1,0.0,0.249332
0,1.839122,0.0
0,0.255257,0.0
0,2.459677,0.282258
0,0.603685,0.0
1,0.463855,0.997992
1,0.0,2.09714
1,0.014082,1.450412
1,0.0,2.49777
0,0.563218,0.0
1,0.368421,3.684211
0,0.393996,0.0
0,2.305882,0.0
1,0.0,3.954802
1,0.0,2.610723
0,1.59292,0.0
1,0.0,3.653846
1,0.0,2.6703
0,2.836879,0.0
0,1.674141,0.0
0,0.627803,0.0
0,6.53481,0.0
1,0.76302,2.769479
1,0.0,10.635659
0,6.039216,0.0
0,2.555781,0.0
0,0.374457,0.0
1,0.0,3.60515
0,3.783784,0.0
0,3.737166,0.0
1,0.0,14.615385
0,2.173516,0.0
0,4.977778,0.0
0,4.362606,0.0
0,1.725118,0.0
1,0.0,0.294996
0,1.904762,0.0
1,0.0,3.201663
1,0.0,2.488307
0,2.536232,0.0
0,0.271704,0.0
1,0.10156,1.167936
0,1.351931,0.0
1,0.0,9.810219
0,3.5,0.0
1,0.118343,3.786982
0,0.845689,0.0
1,0.0,6.405229
0,1.317647,0.0
0,1.482062,0.480298
1,0.0,3.487544
0,3.320158,0.0
0,1.939058,0.0
0,0.351538,0.0
0,2.339972,0.0
1,0.0,0.922401
1,0.0,2.588598
0,2.245989,0.0
0,0.921844,0.821643
1,0.0,7.488372
1,0.058269,2.583241
1,0.105303,0.895073
0,2.809365,0.0
0,1.638298,0.0
0,6.153846,0.0
1,0.041518,0.664294
0,1.04263,0.0
1,0.0,0.981848
0,2.834418,0.0
0,0.549882,0.0
1,0.0,2.198234
1,0.0,0.290055
1,0.0,0.280234
1,0.0,14.974039
0,5.246548,0.0
0,0.863471,0.0
0,2.622509,0.0
1,0.0,0.22412
1,0.0,2.55164
0,1.670644,0.0
0,0.742706,0.0
1,0.0,4.883721
0,2.286617,0.0
1,0.0,0.265026
1,0.0,4.728003
1,0.0,2.18921
1,0.0,2.784091
0,1.890389,0.0
0,3.52518,0.0
0,0.447046,0.0
1,0.03476,2.76918
0,0.633166,0.0
1,0.471204,1.884817
0,1.170418,0.0
1,0.378993,0.833785
0,2.630137,0.0
0,5.853659,0.0
1,0.0,1.306818
0,1.222707,0.152838
1,0.0,3.27212
1,0.0,7.094595
0,0.475285,0.038023
0,3.354097,0.0
1,0.0,0.754426
1,0.0,1.132075
0,1.125237,0.0
0,2.176759,0.0
1,0.020534,3.655031
1,0.0,5.796178
1,0.448239,0.896478
0,0.458372,0.0
0,2.222222,0.0
1,0.0,3.658872
1,0.0,0.252746
0,6.91358,0.576132
1,0.122946,4.408481
1,0.339806,1.359223
0,1.639344,0.0
1,0.0,7.711138
1,0.0,2.123687
0,0.845921,0.0
1,0.0,3.393939
0,2.173351,0.0
0,1.104358,0.0
0,4.390244,0.0
0,1.004785,0.0
1,0.080878,1.374928
1,0.0,0.266244
0,2.673031,0.0
1,0.191388,3.062201
0,5.04,0.0
1,0.0,3.955224
0,0.668258,0.0
0,3.390515,0.0
1,0.0,2.349457
